OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
752561,04092013798,Chili's Grill and Bar #867,115 Carillon Dr ,,GARNER,NC,27529,(919) 771-1700,2003/04/16 00:00:00+00,Restaurant,1537,-78.58321782,35.6933369,M
752562,04092021190,Harris Teeter #112 Deli,270 Grande Heights Dr ,,CARY,NC,27513,(919) 460-4326,2003/06/23 00:00:00+00,Food Stand,1541,-78.7805746,35.804703,M
752563,04092011781,"Zest, Inc",8831 SIX FORKS RD ,,RALEIGH,NC,27615-2970,(919) 848-4792,1995/11/30 00:00:00+00,Restaurant,1481,-78.65190007,35.9001152,M
752564,04092014973,Sonic Drive-In #3975,700 Cayman AVE ,,HOLLY SPRINGS,NC,27540,(919) 567-2555,2007/08/01 00:00:00+00,Restaurant,1559,-78.83534808,35.66114172,M
752565,04092012900,Los Tres Vaqueros,7909-109 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-3348,(919) 846-6666,1999/03/26 00:00:00+00,Restaurant,1529,-78.62697433,35.89197359,M
752566,04092014165,Super Target #1932 Food Avenue,1201 Beaver Creek Commons DR ,,APEX,NC,27502,(919) 372-1405,2004/10/05 00:00:00+00,Restaurant,1574,-78.87777438,35.74487977,M
752567,04092013542,Chick-fil-A,11730 Retail Dr,,WAKE FOREST,NC,27587-7349,(919) 562-9004,2002/03/15 00:00:00+00,Restaurant,1580,-78.54275191,35.96706617,M
752568,04092021198,Food Lion #572 Produce,8320-120 Litchford Rd ,,RALEIGH,NC,27615,(919) 790-8146,2003/06/30 00:00:00+00,Food Stand,1542,-78.60100965,35.89311432,M
752569,04092050026,St Mary Magdalene School Cafeteria,625 Magdala PL ,,APEX,NC,27502,(919) 657-4800,2004/08/13 00:00:00+00,Private School Lunchrooms,1590,-78.87448735,35.72422747,M
752570,04092020916,Papa John's #619,5260 Capital Blv,,RALEIGH,NC,27616-3232,(919) 872-7575,2000/01/14 00:00:00+00,Food Stand,1592,-78.580183,35.85814638,M
752571,04092011805,Burger King #7810,7102 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545-9265,(919) 266-5966,1996/01/03 00:00:00+00,Restaurant,1633,-78.49170015,35.79787089,M
752572,04092013060,PNC 329,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/10/29 00:00:00+00,Restaurant,1640,-78.7229363,35.8032419,M
752573,04092014078,Chuck E Cheese,3501-131 Capital Blv,,RALEIGH,NC,27604,(919) 850-9241,2004/06/24 00:00:00+00,Restaurant,1600,-78.58559583,35.82850307,M
752574,04092021160,BJ's Warehouse Deli,255 Shenstone Blv ,,GARNER,NC,27529,(919) 661-3781,2002/10/25 00:00:00+00,Food Stand,1665,-78.58054205,35.69110315,M
752575,04092013904,Barnes & Noble Cafe #2171,8431 Brier Creek Pky,,RALEIGH,NC,27617,(919) 484-9903,2003/09/25 00:00:00+00,Restaurant,1671,-78.78334742,35.90685073,M
752576,04092011518,Lilly's Pizza,1813 GLENWOOD AVE,,RALEIGH,NC,27608-2323,(919) 833-0226,1994/07/22 00:00:00+00,Restaurant,1673,-78.64652735,35.80484826,M
752577,04092040128,Pinhead Investments #2  (WCID #127),Glenwood AVE S ,,RALEIGH,NC,27520,(919) 846-9863,2003/09/30 00:00:00+00,Pushcarts,1682,0,0,U
752578,04092013938,Quiznos Sub # 91,6605 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 676-1909,2003/11/13 00:00:00+00,Restaurant,1689,-78.62444941,35.87396756,M
752579,04092030094,Ole Time Barbecue #1 (WCID #048),6309 Hillsborough ST ,,RALEIGH,NC,27606,(919) 868-2350,2003/04/11 00:00:00+00,Mobile Food Units,1732,-78.73877091,35.78732806,M
752580,04092021203,Lowes Foods #207 Produce,112 Bass Lake Rd,,HOLLY SPRINGS,NC,27540,(919) 577-6971,2003/07/10 00:00:00+00,Food Stand,1733,-78.82480349,35.65381034,M
752581,04092020967,Food Lion #1374 Deli ,9525 STRICKLAND RD ,,RALEIGH,NC,27615-1936,(919) 676-0141,2000/07/01 00:00:00+00,Food Stand,1743,-78.65461142,35.89932701,M
752582,04092014114,The Handy Kitchen,9101-113 Leesville Rd,,RALEIGH,NC,27613,(919) 518-1063,2004/08/12 00:00:00+00,Restaurant,1714,-78.7231695,35.89661733,M
752583,04092020989,Food Lion #1573 Deli,3926 WESTERN Blv ,,RALEIGH,NC,27606-1937,(919) 664-8059,2000/07/01 00:00:00+00,Food Stand,1745,-78.69252351,35.78576143,M
752584,04092300179,Food Lion #624 Meat Market ,2458 SW CARY PKY ,,CARY,NC,27513-5318,(919) 481-1822,2000/07/01 00:00:00+00,Meat Market,1746,-78.82085718,35.76363975,M
752585,04092012875,Ruckus Pizza,2233 AVENT FERRY RD ,,RALEIGH,NC,27606-2138,(919) 835-2002,1999/02/18 00:00:00+00,Restaurant,1753,-78.67605091,35.77835817,M
752586,04092010922,Seaboard Cafe,707A Seamart Dr ,,RALEIGH,NC,27604,(919) 821-7553,1991/10/23 00:00:00+00,Restaurant,1775,-78.64073719,35.78943057,M
752587,04092020976,Food Lion #1654 Deli,7440 Louisburg Rd,,RALEIGH,NC,27616-6482,(919) 875-1394,2000/07/01 00:00:00+00,Food Stand,1818,-78.53977,35.87454018,M
752588,04092300220,Food Lion #2504 Meat Market ,1030-125 N Rogers Ln ,,RALEIGH,NC,27610,(919) 792-0321,2003/12/12 00:00:00+00,Meat Market,1803,-78.54967347,35.79198567,M
752589,04092020145,Caspian International Food Mart,2909 Brentwood Rd ,,RALEIGH,NC,27604,(919) 954-0029,1991/05/08 00:00:00+00,Food Stand,1843,-78.59681384,35.81969751,M
752590,04092012990,Great Wok,2823 WENDELL BLVD ,,WENDELL,NC,27591-6904,(919) 365-6988,1999/07/29 00:00:00+00,Restaurant,1846,-78.38037181,35.79568777,M
752591,04092015079,Subway #41914,841 E Gannon AVE ,,ZEBULON,NC,27597,(919) 269-2699,2008/02/29 00:00:00+00,Restaurant,1861,-78.29634697,35.83128525,M
752592,04092013111,The Flying Saucer Restaurant,328 W MORGAN ST ,,RALEIGH,NC,27601-1369,(919) 821-7401,2000/02/25 00:00:00+00,Restaurant,1873,-78.64477312,35.78005661,M
752593,04092020964,Food Lion #1481 Deli ,7713 LEAD MINE RD ,,RALEIGH,NC,27615-4805,(919) 518-1607,2000/07/01 00:00:00+00,Food Stand,1889,-78.66044244,35.88617531,T
752594,04092015287,SHEETZ #416,1406 N ARENDELL AVE ,,ZEBULON,NC,27597,(919) 404-2347,2008/11/14 00:00:00+00,Restaurant,1898,-78.32477095,35.83963158,M
752595,04092013023,Residence Inn-Crabtree Foodservice,2200 SUMMIT PARK LN ,,RALEIGH,NC,27612-4653,(919) 279-3000,1999/10/13 00:00:00+00,Restaurant,1944,-78.67562565,35.83458474,M
752596,04092013988,Cook Out #25,3930 Western Blv ,,RALEIGH,NC,27606,(919) 821-2926,2004/02/18 00:00:00+00,Restaurant,1959,-78.69305854,35.78482575,M
752597,04092010873,Koi Asian Grill and Sushi ,126 E Millbrook RD ,,RALEIGH,NC,27609,(919) 848-4663,1991/10/28 00:00:00+00,Restaurant,1965,-78.64059702,35.85499105,M
752598,04092020898,Bayleaf Convenience,10701 SIX FORKS RD,,RALEIGH,NC,27614-9570,(919) 847-7075,1999/08/24 00:00:00+00,Food Stand,1976,-78.64904636,35.92875186,M
752599,04092012065,Mayflower Seafood Restaurant,3301 Capital BLVD ,,RALEIGH,NC,27604-3339,(919) 875-9007,1997/04/30 00:00:00+00,Restaurant,1980,-78.58813581,35.82461176,M
752600,04092300148,Food Lion #1481 Meat Market ,7713 LEAD MINE RD ,,RALEIGH,NC,27615-4805,(919) 518-1607,2000/07/01 00:00:00+00,Meat Market,2002,-78.66044244,35.88617531,T
752601,04092300150,Food Lion #1374 Meat Market,9525 STRICKLAND RD ,,RALEIGH,NC,27615-1936,(919) 676-0141,2000/07/01 00:00:00+00,Meat Market,2003,-78.65461142,35.89932701,M
752602,04092300152,Food Lion #247 Meat Market,4510 Capital Blv ,,RALEIGH,NC,27604-4353,(919) 876-8126,2000/07/01 00:00:00+00,Meat Market,2004,-78.57896604,35.84571366,M
752603,04092300173,Food Lion #727 Meat Market ,900 NE MAYNARD RD ,,CARY,NC,27513-4163,(919) 460-6274,2002/06/18 00:00:00+00,Meat Market,2005,-78.76838489,35.80043169,M
752604,04092300176,Food Lion #816 Meat Market,2861 JONES FRANKLIN RD ,,RALEIGH,NC,27606-4346,(919) 233-9708,2000/07/01 00:00:00+00,Meat Market,2006,-78.73773278,35.74361773,M
752605,04092020585,SPEEDWAY #6984,1470 Hwy 70 W,,GARNER,NC,27529,(919) 779-5952,1994/01/05 00:00:00+00,Food Stand,1990,0,0,U
752606,04092013482,The Piper's Tavern,8304 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-3416,(919) 676-7413,2002/01/02 00:00:00+00,Restaurant,2042,-78.61981562,35.89456739,M
752607,04092021011,Food Lion #90 Deli,4317 FALLS OF NEUSE RD,,RALEIGH,NC,27609-6283,(919) 872-5376,2000/07/01 00:00:00+00,Food Stand,2047,-78.61339277,35.84095998,M
752608,04092020996,Food Lion #723 Deli ,7053 Us 64 Hwy E,,KNIGHTDALE,NC,27545-8800,(919) 266-5164,2000/07/01 00:00:00+00,Food Stand,1999,0,0,U
752609,04092300157,Food Lion #1669 Meat Market,1601 CROSS LINK RD ,,RALEIGH,NC,27610-4186,(919) 807-1395,2000/03/15 00:00:00+00,Meat Market,2050,-78.61481761,35.75482136,M
752610,04092300167,Food Lion #434 Meat Market,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,,2000/07/01 00:00:00+00,Meat Market,2051,-78.77764359,35.59047244,M
752611,04092110148,Forestville Elementary School Cafeteria,7125 Forestville Rd,,KNIGHTDALE,NC,27545,(919) 266-8499,2004/08/06 00:00:00+00,Public School Lunchrooms,2059,-78.48336519,35.80934278,M
752612,04092090009,Morrisville Meals On Wheels,922 CHURCH ST,,MORRISVILLE,NC,27560-8729,(919) 467-7186,1994/06/29 00:00:00+00,Elderly Nutrition Sites (catered),2077,-78.84266402,35.85142617,M
752613,04092013487,Starbucks,3023-101 Capital ,,RALEIGH,NC,27604,(919) 875-8760,2002/01/11 00:00:00+00,Restaurant,2043,-78.59167505,35.82103718,M
752614,04092010663,Siemens Cafeteria,7000 SIEMENS RD ,,WENDELL,NC,27591-8309,(919) 365-2491,1991/05/02 00:00:00+00,Restaurant,2099,-78.39510606,35.81453882,M
752615,04092011465,Burger King #223,349 TRYON RD ,,RALEIGH,NC,27603-3529,(919) 772-5255,1994/03/22 00:00:00+00,Restaurant,2117,-78.65042032,35.73082159,M
752616,04092012279,KANKI JAPANESE HOUSE OF STEAKS AND SUSHI,4325 Glenwood Ave ,,RALEIGH,NC,27612,(919) 782-9708,1998/07/30 00:00:00+00,Restaurant,2141,-78.68184484,35.84183815,T
752617,04092013297,Willow Creek Exxon,1133 OLD HONEYCUTT RD ,,FUQUAY VARINA,NC,27526-8923,(919) 577-6361,2001/03/08 00:00:00+00,Restaurant,2157,-78.75761891,35.58333571,M
752618,04092020045,Community Mart,10128 OLD STAGE RD ,,RALEIGH,NC,27603-9559,(919) 772-1451,1991/04/03 00:00:00+00,Food Stand,2163,-78.67183243,35.63532099,M
752619,04092010264,FIRST PRESBYTERIAN CHURCH,120 W HARGET ST ,,RALEIGH,NC,27601-1344,(919) 832-9929,1991/04/02 00:00:00+00,Restaurant,2164,-78.64072997,35.77902413,M
752620,04092020238,Snoopy's #3,600 Hillsborough St ,,RALEIGH,NC,27603,(919) 839-2176,1991/03/19 00:00:00+00,Food Stand,2170,-78.64783655,35.78095544,M
752621,04092040085,Jim's Ole Time Hot Dogs (WCID #454),2000 WALNUT ST,,CARY,NC,27511-9230,(919) 924-4625,2000/12/14 00:00:00+00,Pushcarts,2184,-78.74296196,35.75727839,M
752622,04092300052,Harris Teeter #289 Meat Market,2603 GLENWOOD AVE ,,RALEIGH,NC,27608-1044,(919) 787-5526,1991/08/26 00:00:00+00,Meat Market,2246,-78.66059857,35.81550372,M
752623,04092300142,Food Lion #1459 Meat Market,1508 BROAD ST ,,FUQUAY VARINA,NC,27526-8363,(919) 577-1000,2000/07/01 00:00:00+00,Meat Market,2267,-78.80356197,35.60352165,T
752624,04092110101,Hodge Road Elementary Cafeteria,2128 Mingo Bluff Blvd,,KNIGHTDALE,NC,27545,(919) 266-8599 ext. 21541,1995/09/12 00:00:00+00,Public School Lunchrooms,2295,-78.52263224,35.77684379,M
752625,04092012890,High Park Bar and Grill,625 E WHITAKER MILL RD,,RALEIGH,NC,27608-2635,(919) 833-4527,1999/03/17 00:00:00+00,Restaurant,2301,-78.63053647,35.8074913,M
752626,04092012110,Jersey Mikes,4121 - 101 NEW BERN AVE,,RALEIGH,NC,27610-1379,(919) 231-0070,1997/03/20 00:00:00+00,Restaurant,2287,-78.56619032,35.798986,M
752627,04092110031,Hunter Elementary Cafeteria,1018 E DAVIE ST,,RALEIGH,NC,27601-1624,(919) 856-7676 ext. 21036,1991/10/16 00:00:00+00,Public School Lunchrooms,2307,-78.62330913,35.77426448,M
752628,04092012252,Jacks Seafood Restaurant,1516 NEW BERN AVE ,,RALEIGH,NC,27610-2536,(919) 755-1551,1998/06/02 00:00:00+00,Restaurant,2311,-78.61632038,35.7797367,M
752629,04092300067,Pauls Cash Grocery Meat Market,7301 POOLE RD ,,RALEIGH,NC,27610-9366,,1991/08/26 00:00:00+00,Meat Market,2359,-78.51538485,35.75733791,M
752630,04092011940,Daniels Restaurant & Catering,1430 W WILLIAMS ST ,,APEX,NC,27523-9300,(919) 303-1006,1996/10/07 00:00:00+00,Restaurant,2380,-78.87657249,35.75245638,M
752631,04092013400,Woodland Terrace Independent Living Foodservices,300 KILDAIRE WOODS DR ,,CARY,NC,27511-7708,(919) 465-0356,2001/09/05 00:00:00+00,Restaurant,2389,-78.7790102,35.76613538,M
752632,04092010775,Upper Deck,329 N HARRISON AVE,,CARY,NC,27513-4560,(919) 460-1786,1991/05/06 00:00:00+00,Restaurant,2390,-78.78374109,35.78994545,M
752633,04092010237,El Dorado Mexican Restaurant,2811 Brentwood Rd,,RALEIGH,NC,27604-3225,(919) 821-3735,1991/05/02 00:00:00+00,Restaurant,2394,-78.59615202,35.81727946,M
752634,04092021193,Harris Teeter #112 Meat Market/Seafood,270 Grande Heights Dr ,,CARY,NC,27513,(919) 460-4326,2003/06/24 00:00:00+00,Food Stand,2411,-78.7805746,35.804703,M
752635,04092013057,PNC 301,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/10/28 00:00:00+00,Restaurant,2417,-78.7229363,35.8032419,M
752636,04092300004,Larry's Supermarket - Meat Market,2041 MILBURNIE RD ,,RALEIGH,NC,27610-2211,(919) 834-0152,1991/12/05 00:00:00+00,Meat Market,2429,-78.6129263,35.78878222,M
752637,04092110015,Enloe High School Cafeteria,128 CLARENDON CRES ,,RALEIGH,NC,27610-2408,(919) 856-7918 ext. 24684,1991/10/28 00:00:00+00,Public School Lunchrooms,2431,-78.60333819,35.78424685,M
752638,04092013321,Legislative Office Bldg. Snack Bar,300 N Salisbury St ,,RALEIGH,NC,27603-5925,(919) 715-6409,2001/04/30 00:00:00+00,Restaurant,2441,-78.63881833,35.78561791,M
752639,04092013235,Subway #1381,1478 GARNER STATION BLVD ,,RALEIGH,NC,27603-3600,(919) 772-2000,2000/10/23 00:00:00+00,Restaurant,2452,-78.65475896,35.72582345,M
752640,04092021137,Lowes Foods #189 Produce ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002/08/28 00:00:00+00,Food Stand,2500,-78.50515596,35.79511678,M
752641,04092015082,BRUEGGERS BAGELS #18,2302  HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 828-7105,2008/03/03 00:00:00+00,Restaurant,2504,-78.6659888,35.787527,M
752642,04092015690,PANDA WOK,8521  CANTILEVER WAY ,Ste 105,RALEIGH,NC,27613,(919) 792-2588,2010/08/12 00:00:00+00,Restaurant,2509,-78.73779147,35.88567278,M
752643,04092010658,Shortys,212 S White St,,WAKE FOREST,NC,27587,(919) 556-8026,1991/04/29 00:00:00+00,Restaurant,2574,-78.51009842,35.97768423,M
752644,04092013418,Taza Grill,6325 - 19 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 872-7161,2001/10/05 00:00:00+00,Restaurant,2561,0,0,U
752645,04092020992,Food Lion #1454 Deli,3415 Avent Ferry Rd,,RALEIGH,NC,27607,(919) 858-9772,2000/07/01 00:00:00+00,Food Stand,2614,-78.69720844,35.76626617,M
752646,04092013193,Bella Monica,3121-103 EDWARDS MILL RD ,,RALEIGH,NC,27612-5369,(919) 881-9778,2000/08/02 00:00:00+00,Restaurant,2579,-78.70666344,35.82427366,M
752647,04092020978,Food Lion #586 Deli,3416 POOLE RD ,,RALEIGH,NC,27610-2918,(919) 231-6202,2000/07/01 00:00:00+00,Food Stand,2616,-78.57953261,35.76724571,M
752648,04092300155,Food Lion #586 Meat Market ,3416 POOLE RD ,,RALEIGH,NC,27610-2918,,2000/07/01 00:00:00+00,Meat Market,2617,-78.57953261,35.76724571,M
752649,04092020993,Food Lion #1491 Deli,3151-113 Capital Blv ,,RALEIGH,NC,27604-3335,(919) 790-6728,2000/07/01 00:00:00+00,Food Stand,2581,-78.58946217,35.82241942,M
752650,04092110077,Zebulon Elem. School Cafeteria,700 PROCTOR ST ,,ZEBULON,NC,27597-8726,(919) 404-3680 ext. 21213,1991/10/28 00:00:00+00,Public School Lunchrooms,2623,-78.31958692,35.83895372,M
752651,04092021650,HARRIS TEETER #353 DELI,13686 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 554-3608,2011/02/04 00:00:00+00,Food Stand,2640,-78.51867461,36.00548951,M
752652,04092013768,Ruby Tuesday's,1260 N Main St ,,FUQUAY VARINA,NC,27526,(919) 557-0341,2003/02/24 00:00:00+00,Restaurant,2644,-78.78112808,35.5912681,M
752653,04092013794,Subway #1880,3225 Avent Ferry Rd ,,RALEIGH,NC,27606,(919) 859-2121,2003/05/23 00:00:00+00,Restaurant,2649,-78.69565606,35.76673883,M
752654,04092014033,Assaggio's,3501 W Millbrook Rd ,,RALEIGH,NC,27613,(919) 785-2088,2004/04/23 00:00:00+00,Restaurant,2651,-78.71057185,35.86327461,M
752655,04092021269,Han-Dee Hugo's #95,8109 Falls Of Neuse Rd,,RALEIGH,NC,27615,(919) 847-7689,2004/04/26 00:00:00+00,Food Stand,2653,-78.62309105,35.89440738,M
752656,04092013342,Las Palmas III,9820 - 170 Leesville Rd ,,RALEIGH,NC,27613,(919) 845-4779,2001/06/13 00:00:00+00,Restaurant,2602,0,0,U
752657,04092011415,Neomonde Mediterranean,3817 BERYL RD,,RALEIGH,NC,27607-5244,(919) 828-1628,1991/04/23 00:00:00+00,Restaurant,2670,-78.69018874,35.79325102,M
752658,04092010548,William Peace University Cafeteria,15 E Peace St ,,RALEIGH,NC,27604-1176,(919) 508-2342,1991/04/29 00:00:00+00,Restaurant,2685,-78.63745249,35.78928549,M
752659,04092300237,COMPARE FOODS MARKET,410 W GANNON AVE ,,ZEBULON,NC,27597,(919) 269-9481,2008/01/17 00:00:00+00,Meat Market,2689,-78.32298663,35.82162579,M
752660,04092013386,Independence Village,3113 CHARLES B ROOT WYND,,RALEIGH,NC,27612-5379,(919) 781-8226,2001/07/31 00:00:00+00,Restaurant,2725,-78.70965613,35.82648223,M
752661,04092011678,McDonald's #14961,4413 Capital BLVD ,,RALEIGH,NC,27604-4314,(919) 878-0155,1995/04/22 00:00:00+00,Restaurant,2752,-78.58053149,35.84413369,M
752662,04092013163,Divots Grill,180 JAKE MAY DR,,WENDELL,NC,27591-9589,(919) 365-7337,2000/06/09 00:00:00+00,Restaurant,2775,-78.38670877,35.77109196,M
752663,04092012835,Mcdonald's #17721,900 US 64 HWY ,,APEX,NC,27502,(919) 380-0906,1998/11/16 00:00:00+00,Restaurant,2734,0,0,U
752664,04092050019,Chesterbrook Academy Foodservice,130 TOWNE VILLAGE DR ,,CARY,NC,27513-8908,(919) 319-9622,2000/08/16 00:00:00+00,Private School Lunchrooms,2777,-78.83865108,35.78326671,M
752665,04092020959,Food Lion #1459 Deli,1508 BROAD ST ,,FUQUAY VARINA,NC,27526-8363,(919) 577-1000,2000/07/01 00:00:00+00,Food Stand,2778,-78.80356197,35.60352165,T
752666,04092020984,Food Lion #669 Deli,405 S Main St,,ROLESVILLE,NC,27571-9664,(919) 554-4018,2000/07/01 00:00:00+00,Food Stand,2779,-78.46472721,35.91731538,T
752667,04092021287,Harris Teeter #43 Deli,3638 Rogers Rd ,,WAKE FOREST,NC,27587,(919) 562-9521,2004/08/03 00:00:00+00,Food Stand,2808,-78.50482681,35.94464173,M
752668,04092300140,Whole Foods Market Meat Market,102 B New Waverly Pl ,,CARY,NC,27511,(816) 883-0,2000/05/09 00:00:00+00,Meat Market,2813,0,0,U
752669,04092021291,WalMart #5292 Deli,4431 New Bern AVE ,,RALEIGH,NC,27610,(919) 212-6442,2004/08/24 00:00:00+00,Food Stand,2820,-78.56000685,35.80046419,M
752670,04092021055,Food Lion #193 Deli,5633 CREEDMOOR RD,,RALEIGH,NC,27612-6316,(919) 781-0597,2001/02/26 00:00:00+00,Food Stand,2836,-78.68200551,35.85879117,M
752671,04092021059,Harris Teeter #90 Meat Market,13210 STRICKLAND RD ,,RALEIGH,NC,27613-7536,(919) 676-3534,2001/03/15 00:00:00+00,Food Stand,2838,-78.72593809,35.90878313,M
752672,04092021066,Circle K #8527,2100 E Millbrook Rd,,RALEIGH,NC,27604-1743,(919) 850-9776,2001/05/03 00:00:00+00,Food Stand,2854,-78.60121486,35.84846578,M
752673,04092021319,Harris Teeter #58 Deli,750 W Williams ST ,,APEX,NC,27502,(919) 362-3782,2005/04/13 00:00:00+00,Food Stand,2879,-78.86276064,35.73803218,M
752674,04092020961,Food Lion #1484 Deli ,2420 WYCLIFF RD ,,RALEIGH,NC,27607-2903,(919) 571-3638,2000/07/01 00:00:00+00,Food Stand,2899,-78.692995,35.81676997,M
752675,04092015859,POPEYES #11025,3699 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 803-7777,2011/01/07 00:00:00+00,Restaurant,2906,-78.57923704,35.79885313,M
752676,04092014990,Texas Roadhouse #294,11440 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 569-2119,2007/10/24 00:00:00+00,Restaurant,2933,-78.54034204,35.95645938,M
752677,04092300192,Food Lion #536 Meat Market ,9101 - 107 Leesville Rd,,RALEIGH,NC,27613,,2001/01/01 00:00:00+00,Meat Market,2837,0,0,U
752678,04092014996,Village Deli #1,500 Daniels ST ,,RALEIGH,NC,27605,(919) 828-1428,2007/10/25 00:00:00+00,Restaurant,2934,-78.66105804,35.79149603,M
752679,04092010350,Harris Teeter #289 Deli ,2603 GLENWOOD AVE ,,RALEIGH,NC,27608-1044,(919) 787-5526,1991/03/18 00:00:00+00,Restaurant,2987,-78.66059857,35.81550372,M
752680,04092014028,King Chef,4644 Capital BLVD ,,RALEIGH,NC,27604,(919) 876-5859,2004/04/19 00:00:00+00,Restaurant,3003,-78.57926249,35.84833828,M
752681,04092010018,Angus Barn,9401 Glenwood AVE ,,RALEIGH,NC,27628,(919) 781-2444,1991/05/03 00:00:00+00,Restaurant,3007,-78.76417685,35.89836822,M
752682,04092013059,PNC 310,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/10/28 00:00:00+00,Restaurant,3015,-78.7229363,35.8032419,M
752683,04092011839,Jersey Mikes,962-D Airport BLVD ,,MORRISVILLE,NC,27560,(919) 319-0039,1996/03/05 00:00:00+00,Restaurant,2993,-78.82129441,35.85834068,M
752684,04092015000,GRACE Christian School Kitchen,801  Buck Jones RD ,,RALEIGH,NC,27606,(919) 783-6618,2007/11/06 00:00:00+00,Restaurant,3056,-78.73693747,35.77190678,M
752685,04092013461,Pine Hollow Golf Club Food Service,3300 GARNER RD ,,CLAYTON,NC,27520-9306,(919) 553-4554,2001/11/30 00:00:00+00,Restaurant,3034,-78.50626539,35.67653726,M
752686,04092020982,Food Lion #815 Deli ,2837 WENDELL Blv ,,WENDELL,NC,27591-6904,(919) 365-3002,2000/07/01 00:00:00+00,Food Stand,3060,-78.38037181,35.79568777,M
752687,04092300168,Food Lion #1589 Meat Market ,3417 N MAIN ST,,FUQUAY VARINA,NC,27526-7257,(919) 557-0555,2000/07/01 00:00:00+00,Meat Market,3064,-78.72584265,35.62514941,M
752688,04092010685,St. Augustine's University Cafeteria,1315 Oakwood Ave ,,RALEIGH,NC,27610-2247,(919) 821-7646,1991/10/17 00:00:00+00,Restaurant,3066,-78.61915928,35.7883026,M
752689,04092010133,Casa Carbone,6019-A Glenwood Ave ,,RALEIGH,NC,27612,(919) 781-8750,1991/05/03 00:00:00+00,Restaurant,3047,-78.70070149,35.85470632,M
752690,04092015519,GOLDEN CHINA CHINESE RESTAURANT,2432 SW CARY PKY ,,CARY,NC,27513,(919) 380-7891,2009/11/24 00:00:00+00,Restaurant,3079,-78.82085718,35.76363975,M
752691,04092015696,GOLDEN CORRAL #935,6129 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 782-4880,2010/08/09 00:00:00+00,Restaurant,3094,-78.70308379,35.85557032,M
752692,04092300121,Sam's Club #6570 Meat Market,3001 Calvary DR ,,RALEIGH,NC,27604-2801,(919) 874-0112,1998/05/14 00:00:00+00,Meat Market,3095,-78.58500406,35.84648464,M
752693,04092013070,Jersey Mikes Restaurant,4542 Capital BLVD ,,RALEIGH,NC,27604-4353,(919) 790-7827,1999/11/17 00:00:00+00,Restaurant,3098,-78.57896604,35.84571366,M
752694,04092110065,Athens Drive Sr. High Cafeteria,1420 ATHENS DR ,,RALEIGH,NC,27606-2427,(919) 233-4050 ext. 24891,1991/09/16 00:00:00+00,Public School Lunchrooms,3117,-78.71223403,35.76837413,M
